latitude,longitude,brightness
18.15868,101.52399,348.91
18.1618,101.58674,331.02
18.16282,101.50301,332.26
18.16397,100.55428,356.3
18.16467,100.55815,335.79
18.16705,101.52746,332.04
18.16888,99.06783,336.47
18.16928,99.06887,341.59
18.17091,101.03967,336.34
18.17158,100.92976,331.14
18.1729,101.51637,332.59
18.17322,101.51828,340.44
18.17373,101.52114,346.27
18.17407,101.52305,343.25
18.17487,101.9487,341.9
18.17499,101.5059,334.51
18.17619,99.44265,336.73
18.17748,101.52035,337.78
18.17775,101.9434,337.63
18.17782,101.52224,347.3
18.17829,101.52506,334.41
18.17855,101.94801,367
18.17934,101.95258,339.14
18.18122,101.51952,337.35
18.18155,101.52142,338.82
18.18222,101.94732,333.7
18.18414,101.51392,335.72
18.18423,96.60847,333.75
18.18445,101.51583,335.56
18.18502,104.40321,335.74
18.18785,99.66798,343.01
18.18836,101.55962,331.5
18.18924,102.2688,340.5
18.19237,102.37549,331.78
18.19281,101.51914,333.43
18.19366,102.27293,340.36
18.1945,101.84239,337.58
18.19515,101.77966,331.62
18.19649,97.82885,341.6
18.19884,101.77883,331.71
18.20229,101.1953,331.85
18.20315,100.42181,339.81
18.20436,96.0266,334.9
18.20525,102.2753,355.84
18.20547,102.27613,367
18.20597,96.02546,330.02
18.20597,102.27958,367
18.20616,101.50669,331.49
18.20668,102.32806,333.2
18.20714,102.3288,342.75
18.20895,102.3858,348.23
18.21075,102.32809,333.09
18.211,102.33161,335.86
18.21431,97.99378,340.89
18.22097,97.55875,332.59
18.22624,102.00471,337.76
18.22699,101.1553,331.93
18.22704,102.00935,367
18.22937,102.28495,335.41
18.22991,102.00403,338.42
18.23045,97.55611,343.45
18.23054,102.37807,347.79
18.2307,102.00866,367
18.23073,101.79852,333.68
18.23191,99.06477,348.93
18.23414,102.3774,346.92
18.23436,102.00797,341.87
18.23545,101.15145,333.2
18.23976,97.92464,330.62
18.24217,99.16696,334.68
18.24356,100.32444,337.87
18.24488,100.66269,336.2
18.24701,100.65991,335.78
18.24708,99.7526,335.84
18.24759,100.3236,337.55
18.25922,99.91121,334.57
18.26409,99.93751,341.38
18.26441,97.31049,339.36
18.26781,97.31145,345.93
18.26892,104.65877,330.17
18.26917,101.57865,334.41
18.27209,101.57317,349.76
18.27419,97.25822,347.53
18.27785,97.49161,332.15
18.27874,97.79833,330.18
18.27918,101.59181,340.28
18.27999,101.59648,333.13
18.28042,104.98825,336.99
18.28079,100.43839,340.85
18.28346,97.59664,342.17
18.28374,101.59582,349.25
18.28829,101.59977,332.79
18.28907,99.29769,337.32
18.2892,101.25323,336.42
18.2894,98.23022,342.77
18.29022,103.73031,335.71
18.29038,101.58948,352.78
18.29122,101.59437,335.98
18.29827,101.48091,336.13
18.30431,101.55865,346.89
18.30494,99.95059,334.53
18.30593,101.52405,340.47
18.30755,104.53452,331.3
18.31042,101.1946,331.61
18.31115,101.64066,336.45
18.3131,96.41442,333.41
18.31492,97.53503,331.98
18.31673,97.53682,339.27
18.31754,99.20599,342.54
18.31761,101.41404,331.47
18.31812,98.32968,337.2
18.31826,99.20978,344.56
18.3185,101.41911,337.01
18.31887,96.41623,337.77
18.31966,97.53371,331.44
18.32187,99.20519,338.85
18.32262,99.20914,342.79
18.32267,100.11762,340.45
18.32491,97.43473,347.91
18.32588,97.43957,341
18.32621,99.2045,348.31
18.32893,100.54633,340.58
18.32978,100.55107,335.68
18.33094,100.54867,341.65
18.3319,101.40654,339.51
18.33236,96.50724,357.03
18.33266,97.94761,339.29
18.3332,100.86674,340.96
18.33444,96.25536,330.79
18.33509,101.2905,337.84
18.33512,96.25867,334.44
18.33564,101.27118,343.23
18.34036,101.27568,333.12
18.34184,100.54092,331.8
18.34535,99.97197,330.05
18.34752,103.89012,334.19
18.34906,101.6151,330.71
18.3499,101.61987,334.01
18.35088,100.3644,330.27
18.35179,97.64414,335.9
18.35188,101.60921,330.91
18.35284,101.11035,335.83
18.35433,101.81996,301.8
18.35587,101.01599,338.94
18.35676,102.08773,344.27
18.3584,101.60234,339.37
18.3588,101.8237,332.93
18.35927,101.60732,352.92
18.35967,102.08278,352.78
18.35998,101.41099,338.46
18.36012,104.18554,333.82
18.36106,101.61758,333.42
18.36212,104.70701,345.74
18.36432,103.8833,339.76
18.36546,104.70648,343.8
18.36625,102.07727,334.99
18.37268,98.20155,341.5
18.37464,101.58475,335.37
18.37577,100.0211,336.44
18.38217,99.42936,335.33
18.38218,101.62825,338.89
18.38299,101.63292,341.51
18.38581,101.58237,348.07
18.38608,102.75468,346.76
18.38953,101.58153,338.61
18.39034,101.58622,337.75
18.39117,101.59104,351.85
18.39168,101.79354,340.36
18.39179,101.75011,346.95
18.39582,101.30711,334.65
18.40033,101.46437,335.55
18.40607,104.58252,340.22
18.40942,104.58201,340.82
18.41001,104.58573,335.62
18.4103,101.56757,336.1
18.41434,101.09909,331.48
18.41619,104.29925,351.8
18.42376,101.59641,333.15
18.42459,101.33696,336.88
18.42668,101.59106,367
18.42912,100.40041,332.73
18.43043,99.20373,335.7
18.43126,101.59516,351.67
18.43739,97.92743,340.17
18.43789,101.58902,332.05
18.44087,101.04092,332.36
18.44096,100.39729,342.85
18.44147,101.71832,331.74
18.44517,101.71756,339.46
18.44853,104.36119,336.52
18.44945,100.33033,332.05
18.45031,104.37232,333.94
18.45354,100.37549,345.21
18.45423,100.37925,334.42
18.45523,101.59994,335.64
18.4594,101.1441,341.62
18.45984,101.60422,347.55
18.46064,97.82144,333.14
18.46118,101.89501,367
18.46125,104.39765,336.96
18.46153,97.8236,353.2
18.4616,97.82638,340.72
18.46209,101.89333,367
18.46227,101.23829,338.23
18.46363,104.5343,334.09
18.46456,101.87104,353.83
18.4646,104.39708,339.46
18.46531,100.23406,344.3
18.46533,97.82036,335.3
18.46624,97.82265,356.29
18.46629,97.82532,355.33
18.46721,97.82749,353.1
18.46723,97.83017,355.56
18.46819,97.83238,344.67
18.46819,101.60792,334.67
18.4719,101.86961,335.18
18.47291,97.83427,331.27
18.4755,101.84672,338.73
18.47653,101.61159,348.97
18.4772,97.95722,332.38
18.47849,101.60072,335.05
18.47937,101.60575,349.08
18.48407,100.2918,331.29
18.48524,102.05354,336.97
18.48856,101.68076,347.05
18.48969,102.21075,348.03
18.492,102.24631,344.49
18.49259,102.20583,347.27
18.49343,99.67596,335.09
18.49396,97.56496,330.75
18.49402,99.67629,333.63
18.4965,100.58926,349.36
18.49808,100.32352,337.72
18.49837,104.56629,334.62
18.49889,104.17949,336.41
18.50109,100.38663,348.98
18.50155,101.64499,355.52
18.50239,104.13629,344.69
18.50468,96.68871,341.3
18.50568,101.80151,323.03
18.50581,103.48437,343.91
18.50609,101.64902,345.18
18.50778,100.8306,335.73
18.50937,101.8008,331.6
18.51284,101.20049,335.3
18.51489,101.70008,340.6
18.51494,102.18352,339.91
18.51691,102.14898,334.38
18.51749,101.20452,333.5
18.51813,100.43566,351.03
18.51832,101.94027,330.95
18.51873,101.14439,336.07
18.52034,99.76958,333.13
18.52437,101.62125,335.35
18.52487,101.05676,337.15
18.52532,101.62274,333.33
18.52552,99.72854,334.08
18.52602,101.20831,339.21
18.52604,101.02778,333.46
18.52611,101.25348,336.24
18.5266,101.05368,334.94
18.5269,101.258,342.17
18.52711,101.02526,336.88
18.52949,101.36156,343.62
18.52996,101.29768,330.7
18.5305,101.70177,332.53
18.5313,101.70647,347.76
18.53163,101.63663,343.05
18.53189,101.70306,346.77
18.53202,99.74018,335.59
18.53216,103.15488,334.6
18.53274,101.70781,337.16
18.53313,97.81441,331.19
18.5332,100.42168,356.79
18.53325,101.3608,336.22
18.53404,100.57071,333.13
18.53503,101.70589,337.27
18.53507,104.34233,337.6
18.53577,101.28615,349.02
18.53659,101.29083,355.93
18.53802,100.57007,333.18
18.53885,101.2366,332.57
18.54044,101.29047,330.73
18.54126,101.29514,333.4
18.54195,100.49146,334.92
18.54197,100.56928,347.12
18.54325,101.70927,338.69
18.54362,97.18204,346.48
18.54465,100.49217,335.07
18.54466,100.51543,340.91
18.5447,101.71049,336.42
18.54509,101.03674,337.74
18.54551,100.52019,350.42
18.54607,100.51374,333.11
18.54693,100.51846,351.14
18.5478,100.52321,341.96
18.55029,100.52399,338.19
18.55049,101.06676,343.88
18.55258,100.39233,330.17
18.55425,101.34704,338.06
18.55523,101.09303,332.48
18.55615,102.18151,344.55
18.55721,101.34164,333.14
18.55743,97.20705,356.34
18.55844,101.90962,343.21
18.55846,97.20464,341.77
18.55976,102.1808,342.42
18.56021,100.61288,335.02
18.56123,100.60883,335.87
18.56397,101.96417,335.25
18.56443,101.31582,336.61
18.56539,104.11362,332.78
18.56652,100.46855,342.96
18.57324,101.9299,332.11
18.57391,101.83308,333.62
18.57566,103.28952,367
18.5759,101.93069,344.24
18.57669,100.18176,343.38
18.57861,101.59764,306.13
18.57944,101.60239,339.05
18.58119,100.52647,336.32
18.5814,101.96207,348.81
18.58224,101.96067,343.39
18.58428,101.95695,303.73
18.58507,101.96143,339.83
18.58527,101.59168,334.5
18.58591,101.96002,344.4
18.58619,101.13345,333.6
18.58742,101.96896,334.58
18.58975,101.26366,343.02
18.5898,101.59564,367
18.58989,101.15421,333.29
18.59004,100.43946,333.71
18.59018,100.30285,341.77
18.59066,100.44287,350.18
18.59107,100.53574,334.74
18.59316,101.96458,336.13
18.59378,101.15392,342.21
18.59585,100.56207,333.16
18.59722,101.34924,344.46
18.59814,101.94982,332.04
18.59826,99.4482,330.55
18.59952,101.25249,337.7
18.60257,100.62167,332.96
18.60363,101.85103,341.74
18.60374,100.5605,333.77
18.6044,100.19594,342.08
18.60452,101.1255,335.18
18.60468,100.56573,343.98
18.60633,97.24005,351.72
18.6067,100.98052,331.9
18.60841,100.19499,344.61
18.60964,98.04182,340.09
18.61044,98.03742,347.8
18.6113,97.23954,345.25
18.61241,97.24503,335.23
18.61308,98.03497,343.34
18.6183,100.97853,332.32
18.6187,98.039,351.26
18.62058,98.04013,342.01
18.62692,100.48448,333.81
18.63008,100.61613,336.31
18.63041,101.67526,333.88
18.63226,100.60563,339.85
18.63786,101.67407,345.69
18.63806,98.67659,331.05
18.63977,101.67536,346.94
18.64154,101.67319,351.2
18.64166,99.51633,339.72
18.64237,99.52014,343.33
18.64261,101.66981,331.68
18.64344,101.67448,342.06
18.64507,99.83447,334.34
18.64589,99.51559,335.34
18.65012,99.51487,335.77
18.65339,99.90152,330.96
18.65342,100.37129,336.18
18.65533,97.15444,347.28
18.65688,98.03739,340.02
18.65702,97.15218,349.08
18.65721,101.76485,330.34
18.65817,100.23862,332.58
18.65868,96.57087,332.22
18.65931,96.57401,339.49
18.65961,101.76598,332.18
18.65981,99.61395,330.26
18.65994,96.57716,334.04
18.65994,103.51035,367
18.66021,97.15336,337.84
18.66053,96.56838,338.32
18.66118,96.57153,338.19
18.66175,99.78647,334.61
18.66183,96.57467,345.77
18.66636,101.36584,333.76
18.66911,99.89454,341.99
18.67202,100.60664,331.1
18.67348,100.60851,330.3
18.67901,101.26601,336.89
18.6805,101.26772,343.29
18.68279,101.26529,346.5
18.68298,100.59972,338.56
18.68923,99.67953,332.71
18.69086,98.6761,331.45
18.6917,98.70443,332.72
18.69188,101.97093,330.74
18.69277,101.97397,330.31
18.69286,97.97509,337.09
18.69288,101.76022,348.67
18.69349,100.61275,335.31
18.69366,101.76468,356.74
18.69395,96.20869,341.39
18.69398,97.98088,367
18.69462,96.212,367
18.69541,96.21238,367
18.69579,101.75507,343.58
18.69658,101.75961,342.98
18.69736,101.76408,339.73
18.69742,100.61197,352.16
18.69748,99.30406,336.76
18.69813,101.76846,348.06
18.69909,98.71902,331.41
18.69917,101.15934,349.17
18.69928,98.37369,333.26
18.70011,97.86224,337.71
18.70063,102.21857,336.4
18.701,97.85938,339.45
18.70113,97.86754,330.46
18.70114,96.40318,333.16
18.70182,101.76782,346.97
18.70296,101.1585,348.63
18.70472,101.76263,333.48
18.70786,99.80424,337.27
18.71077,102.05814,337.84
18.71112,102.05938,335.29
18.7114,100.37233,330.4
18.71151,102.06257,334.84
18.71189,102.0638,335.61
18.71197,99.80331,351.83
18.71301,96.21875,330.44
18.71338,101.1729,345.45
18.71412,101.81668,335.52
18.71859,100.52627,334.88
18.71947,100.53111,333.51
18.71967,102.7592,333.03
18.72098,96.65659,347.39
18.72434,100.53551,335.2
18.72557,101.96973,331.25
18.72875,100.14758,332.18
18.72999,101.20018,347.11
18.73032,102.08359,333.73
18.7312,99.50687,338.39
18.73167,96.63148,338.76
18.73379,101.19951,339.92
18.73395,102.08295,335.21
18.73413,100.10851,341.91
18.73528,99.55183,334.39
18.73538,99.50588,333.18
18.73663,99.78814,343.36
18.73882,99.50098,330.94
18.73885,102.06803,332.37
18.73906,99.78778,341.44
18.7393,101.20853,338.28
18.74095,104.25201,336.74
18.74218,101.24714,341.06
18.74356,101.81135,333.1
18.74555,100.96581,345.72
18.74562,96.24547,344.37
18.74598,101.2465,333.5
18.7463,96.24874,334.16
18.74866,102.48064,367
18.74898,101.24132,337.48
18.74937,102.48484,367
18.7494,101.10912,333.67
18.74977,101.24583,332.96
18.74994,102.00191,337.29
18.75061,100.45356,340.89
18.76077,96.57587,333.91
18.76202,101.09093,335.67
18.76282,100.51165,332.54
18.76348,100.35889,333.74
18.76358,101.08755,341.36
18.76513,104.24424,334.98
18.76762,100.0851,331.57
18.76857,102.06664,341.25
18.76861,101.8026,367
18.77079,103.08478,367
18.77176,101.23738,333.05
18.77487,101.3,331.47
18.77516,100.5566,347.32
18.77648,100.55336,336.67
18.77653,96.34311,330.41
18.77734,99.49712,340.12
18.77742,100.5587,331.92
18.77907,102.12792,343.1
18.78494,102.40003,367
18.78543,99.21983,344.6
18.78876,96.19244,335.61
18.7895,101.27521,336.17
18.78968,101.27303,353.27
18.79051,101.27781,342.65
18.79208,102.39871,367
18.79247,101.26994,338.18
18.79333,101.27473,343.19
18.7935,101.2725,350.45
18.79565,102.39806,344
18.79774,102.21539,334.35
18.80008,101.04855,335.81
18.80028,102.01093,332.3
18.80099,101.0537,333.12
18.80279,100.90715,330.56
18.80388,101.04768,357.2
18.80477,101.05268,335.83
18.80768,101.04684,354.78
18.81198,98.78706,338.53
18.81433,100.90474,336.38
18.81511,99.98055,342.01
18.81586,102.45179,367
18.81787,100.2711,333.28
18.81868,102.44683,367
18.82165,102.22501,335.28
18.82204,101.34823,335.97
18.82225,102.44622,367
18.82232,96.61827,343.51
18.82454,102.2202,343.96
18.82579,97.61724,338.46
18.82626,100.13171,331.81
18.82694,100.13541,347.46
18.83109,101.24547,331.79
18.83252,97.42393,332.64
18.8345,99.68713,339.07
18.83556,97.42134,330.74
18.83741,100.89741,345.83
18.83745,100.90017,342.5
18.83796,101.39418,346.13
18.84061,100.98071,339.65
18.84178,101.39381,341.64
18.84335,101.24854,337.9
18.84665,99.52184,330.83
18.85383,103.84041,367
18.8602,101.45434,331.41
18.86875,101.43703,335.99
18.87194,97.30297,341.52
18.87374,96.84498,343.76
18.87695,97.16233,338.96
18.87852,100.72472,333.11
18.87869,102.09898,338.15
18.87943,97.16254,342.27
18.88018,102.85374,290.64
18.88367,102.85307,367
18.88473,101.39571,333.6
18.88553,101.40033,331.78
18.88648,101.31671,330.81
18.88931,100.71745,331.12
18.89008,100.63392,346.97
18.89026,100.72282,332.65
18.89058,100.76987,336.68
18.89106,100.63611,341.44
18.89157,101.30123,339.73
18.89235,104.145,342.99
18.89242,99.72123,330.44
18.89288,101.26955,332.56
18.89322,100.71679,338.73
18.89399,100.63314,334.54
18.89755,101.27382,331.84
18.89839,101.2785,334.83
18.89896,101.27661,349.09
18.90044,100.5352,339.56
18.90131,100.53997,345.93
18.90528,100.53937,347.76
18.90834,100.53381,337.29
18.91605,99.98621,344.09
18.91822,101.32405,333.71
18.91945,98.66237,331.86
18.92264,100.59012,334.02
18.92306,101.04295,332.77
18.92393,101.04787,345.19
18.92773,101.04703,347.27
18.93308,96.25745,332.72
18.93366,103.10966,331.24
18.93424,102.20684,332.46
18.93551,99.53017,337.02
18.93969,99.52933,331.19
18.94149,97.99663,337.8
18.95606,96.08149,343.64
18.96092,101.30186,333.55
18.96313,99.96724,343.4
18.96628,104.18944,335.01
18.96647,97.25484,339.15
18.97171,99.72279,333.02
18.97226,101.21094,333.71
18.98299,101.16578,330.41
18.98917,100.47243,332.87
18.99513,101.58452,367
18.9963,96.17191,346.53
18.99689,96.17351,346.99
18.99701,96.17538,367
18.99761,96.17694,346.86
18.99879,101.18822,340.01
19.00718,101.65338,367
19.02743,100.97366,337.36
19.02821,101.6208,344.32
19.03189,101.61997,337.89
19.03652,96.13029,367
19.03807,96.21529,367
19.04086,102.73372,367
19.04757,97.16908,332.86
19.05195,101.62566,311.43
19.05277,101.63042,355.95
19.05357,101.63509,338.97
19.0598,97.99381,333.01
19.06869,96.10249,351.77
19.06938,96.10583,367
19.07128,99.09833,338.92
19.07388,96.10136,286.72
19.07456,96.10469,367
19.07563,101.44551,340.71
19.07934,101.44473,343.88
19.08013,101.44924,356.2
19.0813,101.41206,333.21
19.08684,101.44356,341.68
19.09786,96.19187,349.44
19.09805,97.49557,334.33
19.09853,96.19514,333.54
19.099,101.40296,332.2
19.10755,100.50143,343.28
19.11774,102.67475,297.92
19.11842,102.67881,367
19.11863,97.25527,342.1
19.12127,102.67424,291.38
19.12388,98.80698,331.61
19.12433,101.39335,333.51
19.12474,96.26192,338.6
19.12524,100.44199,334.36
19.12541,96.26509,331.91
19.12745,97.46929,334.01
19.12843,96.26269,347.67
19.13104,101.40782,337.74
19.13125,101.41101,337.73
19.13189,101.41255,339.54
19.13308,102.55452,367
19.13332,96.77439,339.96
19.13417,96.77655,349.76
19.13565,101.41204,336.17
19.1358,101.41505,336.73
19.13829,96.77336,341.74
19.1383,97.20351,330.21
19.13914,96.77549,367
19.1395,96.77921,351.45
19.14005,96.9859,331.87
19.14032,96.78141,338.6
19.14158,101.47073,334.66
19.14281,102.04457,332.05
19.14416,97.94479,330.85
19.14556,97.94241,341.45
19.14765,97.14993,334.13
19.15869,96.19321,350.24
19.15934,96.19631,352.98
19.16001,101.44064,344.45
19.16129,101.42617,344.22
19.16234,100.5122,352.18
19.16425,103.08471,334.54
19.16471,101.40199,330.74
19.16762,96.05383,340.22
19.1683,96.05711,334.21
19.16879,101.4685,338.57
19.17098,100.14368,334.72
19.1717,101.46318,347.83
19.17215,96.18022,367
19.17298,101.40515,336.71
19.18506,101.40809,331.79
19.18764,101.29082,332.65
19.18835,96.43816,367
19.19024,101.45942,338
19.19262,96.73476,354.34
19.19454,97.48227,341.14
19.19993,101.51453,339.97
19.20297,101.02762,334.63
19.20474,97.04664,334.36
19.20667,99.46866,331.5
19.20813,101.01246,334.02
19.21747,97.76655,342.75
19.22083,101.52457,330.99
19.22135,97.7617,343.59
19.22223,97.76609,335.32
19.22338,97.75948,334.05
19.22422,97.76378,367
19.22615,97.76144,350.89
19.22667,101.51412,333.48
19.22938,99.592,345.57
19.23188,96.12864,336.82
19.23236,102.73537,340.61
19.23584,96.974,336.18
19.23651,97.15282,333.11
19.23704,96.12749,330.73
19.23863,97.93774,337.31
19.2392,98.83855,346.66
19.23996,101.76514,345.23
19.24073,100.70272,341.71
19.24281,98.85725,340.38
19.24625,98.94505,346.45
19.24958,101.77705,336.05
19.25007,96.86638,336.62
19.25087,96.86456,337.19
19.25125,97.97829,332.17
19.25326,100.30096,338.69
19.25505,100.2982,338
19.25544,97.09656,333.97
19.25706,100.28691,331.39
19.25767,96.98112,341.25
19.25831,98.93789,330.37
19.25901,100.29739,343.99
19.26015,98.04913,334.86
19.26118,100.29935,343.99
19.26188,101.44411,335.75
19.26266,101.44855,335.76
19.26576,101.78338,356.55
19.26649,101.78755,334.36
19.26941,101.78263,318.03
19.28107,101.78467,347.13
19.28513,97.29425,341.5
19.2859,100.98443,330.51
19.29154,96.93745,341.71
19.29293,100.79226,330.74
19.29308,97.20891,331.19
19.29512,101.39288,338.52
19.29673,102.00647,338.64
19.29759,97.13966,342.37
19.29787,97.2078,341.23
19.29836,101.36745,330.23
19.29979,97.14166,342.2
19.30031,102.00566,339.51
19.30239,97.12936,354.19
19.30506,97.12693,340.04
19.31131,96.93418,354.35
19.31503,102.28534,367
19.31749,100.50343,334.93
19.31851,100.50896,340.46
19.31862,102.28482,367
19.3195,96.97443,337.06
19.31951,100.51442,333.08
19.31981,97.11544,330.11
19.32107,97.47382,331.68
19.32135,100.50237,348.25
19.32196,97.18475,342.1
19.32246,100.75665,339.64
19.32335,100.51325,367
19.32377,97.18655,350.9
19.32433,100.51862,343.36
19.32452,101.5169,330.79
19.32525,96.97765,348.43
19.3262,100.50671,346.79
19.32646,96.98362,345.23
19.32718,100.51206,312.19
19.32788,96.99058,367
19.32817,100.51751,336.73
19.3292,96.99711,344.35
19.33049,97.00343,345.05
19.33284,96.98995,339.78
19.33363,98.74202,338.35
19.3343,96.99716,354.31
19.3345,97.24595,333.71
19.33502,100.42144,342.04
19.33535,96.8251,333.41
19.33556,101.05252,340.4
19.33695,101.50042,333.23
19.3378,96.98936,334.1
19.33855,96.4877,367
19.339,98.74639,331.83
19.33931,96.9968,356.29
19.34146,96.82989,355.16
19.34162,96.82898,353.85
19.34417,100.24591,332.62
19.34496,101.72133,339.1
19.34516,101.50362,333.39
19.34642,96.82901,350.28
19.34659,96.82817,350.89
19.3469,100.44203,330.01
19.34748,100.26423,346.96
19.34756,100.24185,334.39
19.35087,100.44152,330.74
19.35789,100.43536,332.91
19.35805,102.55833,283.93
19.35877,102.56255,348.95
19.35936,100.26176,334.29
19.36017,102.57078,345.97
19.36049,100.25907,338.13
19.36159,102.55775,349.77
19.36333,100.26099,333.34
19.36568,100.7235,333.06
19.36699,102.71734,367
19.37127,102.70005,367
19.373,96.57906,336.44
19.37683,100.85087,330.17
19.37958,96.23614,333.01
19.38509,98.27784,346.43
19.38686,101.65707,340.09
19.38772,102.47599,342.27
19.38949,98.27647,341.69
19.39057,100.44295,337.01
19.39223,100.44559,341.64
19.39274,99.69113,342.49
19.39334,99.69434,343.04
19.39812,101.91981,336.31
19.39906,98.15591,333.02
19.39964,96.73521,340.41
19.39972,98.15762,331.94
19.40157,98.64713,336.56
19.40163,101.09433,331.86
19.40173,101.91907,367
19.40249,101.92344,367
19.40307,100.82022,338.05
19.40379,100.47041,330.94
19.40419,96.8082,356.35
19.40464,96.73438,341.83
19.40467,101.09138,338.82
19.40541,101.0955,341.04
19.40543,101.09374,336.88
19.4062,101.09811,341.85
19.40623,101.10004,340.27
19.40695,100.81969,330.36
19.41069,102.12268,344.74
19.41089,96.04958,333.68
19.4113,101.73959,351.39
19.41131,101.93134,334.26
19.41132,101.12754,335.2
19.41155,101.12949,349.36
19.41162,96.05114,333.22
19.41207,101.7382,367
19.41283,101.74265,341.5
19.41334,101.72977,367
19.41499,101.7391,348.09
19.41575,101.73767,355.67
19.41578,101.74357,332.24
19.41579,101.93571,367
19.41652,101.74219,338.74
19.41753,100.76772,330.58
19.41867,101.73856,349.5
19.41937,96.95789,334.43
19.42272,96.94934,336.02
19.424,96.95562,367
19.42562,97.57362,367
19.42645,97.57774,337.91
19.42668,100.84127,333.31
19.42754,96.59306,331.32
19.43139,100.84541,339.17
19.43375,102.81475,337.59
19.43668,101.79827,335.09
19.4391,97.56767,338.98
19.4397,101.09058,339.77
19.4406,102.05932,332.4
19.44458,100.47186,351.47
19.44554,100.4771,331.55
19.44863,100.47184,339.32
19.44959,100.47713,330.01
19.44987,102.04836,332.76
19.45339,101.9364,350.76
19.45617,101.93096,334.3
19.45699,101.93565,347.77
19.4573,99.38945,337.3
19.46238,102.81441,338.4
19.46342,99.68222,332.04
19.46531,100.76782,341.91
19.46669,100.76978,347.5
19.47084,101.97244,349.98
19.47701,102.57548,334.48
19.47775,102.92883,367
19.47934,100.7737,345.32
19.4813,99.40187,341.68
19.48203,99.40573,349.3
19.4881,99.64375,330.71
19.48842,100.44531,333.77
19.48899,102.09824,334.65
19.48925,100.44994,332.06
19.49551,102.09312,338.8
19.49559,101.9215,342.52
19.49642,103.02036,367
19.49848,99.53959,335.55
19.49867,102.02565,334.06
19.4991,102.09245,337.3
19.49987,103.0197,367
19.50177,100.96317,333.05
19.5043,103.06818,336.28
19.50473,100.95778,346.61
19.5069,101.05648,349.65
19.50755,101.05437,334.51
19.50774,103.06753,338.02
19.50788,101.06184,332.47
19.50848,101.05973,347.94
19.5128,102.55136,347.72
19.51747,97.31919,340.07
19.52382,102.06401,334.16
19.52628,98.84995,338.49
19.52703,98.85395,367
19.52921,100.7412,347.72
19.53152,98.24771,335.83
19.53185,101.0648,331.57
19.53378,100.98813,336.11
19.53404,98.24586,350.32
19.53468,100.99318,340.83
19.53614,98.49834,334.37
19.5365,98.57147,341.47
19.53695,98.50256,340.98
19.53746,97.86993,332.09
19.53886,102.10864,335.67
19.5408,98.54639,332.03
19.54088,99.67554,341.07
19.54162,98.15674,336.77
19.54272,96.5995,352.03
19.5433,96.60228,367
19.54534,97.50803,332.5
19.54683,102.13366,344.4
19.55197,100.50672,347.92
19.55728,103.11695,332.76
19.55794,103.12093,337.61
19.55947,99.56824,335.41
19.56148,98.86486,337.23
19.56149,99.56811,340.9
19.56363,99.56759,342.91
19.56371,100.50472,336.96
19.56565,99.56746,340.83
19.56779,99.56695,341.06
19.56849,96.87205,332
19.58086,103.34395,331.09
19.58873,99.23083,339.88
19.58944,101.10337,348.35
19.58985,101.90108,335.57
19.59089,97.58997,342.87
19.59474,99.21617,330.71
19.59514,101.26765,334.26
19.59788,101.90433,343.61
19.59892,100.69942,331.2
19.60985,99.18497,338.73
19.61064,99.18907,343.5
19.61286,99.03968,335.49
19.61757,102.14754,335.27
19.61866,97.54893,332.33
19.62116,97.54552,345.94
19.62336,99.64732,367
19.62438,102.10131,343.97
19.62515,102.10577,354.38
19.6259,101.15611,346.98
19.62669,99.64236,341.49
19.62739,99.6461,341.61
19.62786,102.14304,330.34
19.63128,102.03368,335.64
19.63322,96.40778,347.67
19.63382,101.89627,345.02
19.63568,98.2318,333.15
19.63623,101.84464,338.24
19.63644,98.2297,331.56
19.63699,101.84913,352.56
19.63981,101.8437,339.28
19.64057,100.99718,330.94
19.64059,101.84828,346.77
19.65154,101.18896,346.48
19.65277,102.20248,339.3
19.65579,102.06872,337.28
19.65585,101.14798,337.48
19.65938,102.06812,338.58
19.66598,100.6469,330.67
19.6762,99.46463,330.76
19.67621,100.93291,330.52
19.67703,100.9376,347.05
19.67878,101.18962,338.41
19.68002,100.93226,344.14
19.68085,100.93695,352.74
19.68114,101.54087,330.74
19.68168,100.9417,333.64
19.68255,101.18901,331.75
19.68382,100.93153,348.44
19.68467,100.93635,340.17
19.68687,103.65031,340.86
19.68845,101.69257,367
19.68926,97.7317,348.73
19.69163,102.05547,367
19.69402,102.7226,367
19.69474,102.72681,356.51
19.69669,101.87037,335.02
19.69679,102.71774,367
19.6975,102.7219,367
19.69821,102.72612,367
19.69932,99.24207,340.16
19.70099,102.72133,367
19.7017,102.7255,321.11
19.70906,96.09702,346.91
19.70951,101.51429,331.77
19.7104,101.58369,341.52
19.71161,101.5857,334.47
19.71565,102.29232,347.62
19.71972,97.02464,341.24
19.72059,98.6553,342.28
19.72083,98.65757,346.79
19.72156,97.02617,349.18
19.72342,102.29504,340.77
19.72868,97.56322,345.45
19.72961,97.56013,338.34
19.73331,98.72132,333.67
19.73515,99.80003,348.23
19.73679,101.29988,340.48
19.73984,99.36714,331.7
19.74078,100.75253,336.67
19.74094,99.36709,332.36
19.74468,99.2506,351.72
19.74831,99.2924,342.36
19.74927,97.68137,331.63
19.75063,101.22454,333.42
19.75121,97.67918,333.08
19.75126,101.22597,333.48
19.7596,100.76922,334.05
19.76191,102.05564,354.99
